Node	Degree	R[0]	R[0] Rank	R[200]	Rank R[200]	Network_Id	Delta Rank((R[200]-R0))	Delta((R[200]-R0)/R0)
TIF1B_HUMAN	1.00	0.81	1358	0.51702	1936	1	578.0	0.4256259204712813
TOPRS_HUMAN	1.00	0.81	1357	0.51702	1935	1	578.0	0.42593957258658804
TWST1_HUMAN	1.00	0.81	1356	0.51702	1934	1	578.0	0.42625368731563423
TYY1_HUMAN	1.00	0.81	1355	0.51702	1933	1	578.0	0.4265682656826568
UBE2K_HUMAN	1.00	0.81	1367	0.51702	1945	1	578.0	0.4228237015362107
UBP42_HUMAN	1.00	0.81	1368	0.51702	1946	1	578.0	0.42251461988304095
VDR_HUMAN	1.00	0.81	1365	0.51702	1943	1	578.0	0.42344322344322344
WDR33_HUMAN	1.00	0.81	1366	0.51702	1944	1	578.0	0.42313323572474376
WWOX_HUMAN	2.00	1.62	746	1.03404	758	1	12.0	0.0160857908847185
ZCH10_HUMAN	1.00	0.81	1364	0.51702	1942	1	578.0	0.4237536656891496
ZMIZ1_HUMAN	1.00	0.81	1363	0.51702	1941	1	578.0	0.42406456346294935
ZN420_HUMAN	2.00	1.62	745	1.03404	784	1	39.0	0.052348993288590606
ZNF24_HUMAN	1.00	0.81	1373	0.51702	1951	1	578.0	0.42097596504005824
AIMP2_HUMAN	1.00	0.81	1374	0.51702	1952	1	578.0	0.42066957787481807
CDK9_HUMAN	1.00	0.81	1372	0.51702	1950	1	578.0	0.42128279883381925
DVL2_HUMAN	2.00	1.62	748	1.03404	759	1	11.0	0.014705882352941176
G3BP1_HUMAN	1.00	0.81	1370	0.51702	1948	1	578.0	0.4218978102189781
G3BP2_HUMAN	1.00	0.81	1371	0.51702	1949	1	578.0	0.4215900802334063
GUSP1_HUMAN	1.00	0.81	1369	0.51702	1947	1	578.0	0.42220598977355733
HECW1_HUMAN	2.00	1.62	747	1.03404	813	1	66.0	0.08835341365461848
HNRL1_HUMAN	2.00	1.62	763	1.03404	738	1	-25.0	-0.0327653997378768
K0087_HUMAN	1.00	0.81	1509	0.51702	2056	1	547.0	0.36249171636845595
KAT6A_HUMAN	1.00	0.81	1507	0.51702	2054	1	547.0	0.36297279362972795
KMT2E_HUMAN	1.00	0.81	1508	0.51702	2055	1	547.0	0.36273209549071617
MAGBI_HUMAN	1.00	0.81	1512	0.51702	2059	1	547.0	0.36177248677248675
MDC1_HUMAN	1.00	0.81	1513	0.51702	2060	1	547.0	0.3615333773959022
MEN1_HUMAN	1.00	0.81	1510	0.51702	2057	1	547.0	0.3622516556291391
MIF_HUMAN	1.00	0.81	1511	0.51702	2058	1	547.0	0.3620119126406353
MSL2_HUMAN	1.00	0.81	1501	0.51702	2048	1	547.0	0.36442371752165226
PDLI7_HUMAN	1.00	0.81	1502	0.51702	2049	1	547.0	0.3641810918774967
TCTP_HUMAN	1.00	0.81	1499	0.51702	2046	1	547.0	0.36490993995997334
TTK_HUMAN	1.00	0.81	1500	0.51702	2047	1	547.0	0.36466666666666664
UBE2N_HUMAN	1.00	0.81	1505	0.51702	2052	1	547.0	0.36345514950166113
ARI1A_HUMAN	1.00	0.81	1506	0.51702	2053	1	547.0	0.36321381142098275
BACH1_HUMAN	1.00	0.81	1503	0.51702	2050	1	547.0	0.3639387890884897
BI2L1_HUMAN	1.00	0.81	1504	0.51702	2051	1	547.0	0.3636968085106383
CDC2_HUMAN	1.00	0.81	1494	0.51702	2041	1	547.0	0.36613119143239625
CHK1_HUMAN	1.00	0.81	1493	0.51702	2040	1	547.0	0.3663764233087743
CJ090_HUMAN	1.00	0.81	1492	0.51702	2039	1	547.0	0.36662198391420914
FBX42_HUMAN	1.00	0.81	1491	0.51702	2038	1	547.0	0.36686787391012743
KAT7_HUMAN	1.00	0.81	1498	0.51702	2045	1	547.0	0.3651535380507343
MDHC_HUMAN	1.00	0.81	1497	0.51702	2044	1	547.0	0.3653974615898464
MUL1_HUMAN	1.00	0.81	1496	0.51702	2043	1	547.0	0.36564171122994654
SCAM1_HUMAN	1.00	0.81	1495	0.51702	2042	1	547.0	0.3658862876254181
SMRC1_HUMAN	1.00	0.81	1486	0.51702	2033	1	547.0	0.36810228802153433
TAF9_HUMAN	1.00	0.81	1485	0.51702	2032	1	547.0	0.36835016835016837
UBP10_HUMAN	1.00	0.81	1484	0.51702	2031	1	547.0	0.36859838274932616
UBR5_HUMAN	1.00	0.81	1483	0.51702	2030	1	547.0	0.36884693189480783
UT14A_HUMAN	1.00	0.81	1490	0.51702	2037	1	547.0	0.36711409395973155
WDR5_HUMAN	1.00	0.81	1489	0.51702	2036	1	547.0	0.3673606447280054
ZBT7A_HUMAN	1.00	0.81	1488	0.51702	2035	1	547.0	0.36760752688172044
ZBTB2_HUMAN	1.00	0.81	1487	0.51702	2034	1	547.0	0.36785474108944183
CABL1_HUMAN	1.00	0.81	1534	0.51702	2081	1	547.0	0.35658409387222945
RNF38_HUMAN	1.00	0.81	1535	0.51702	2082	1	547.0	0.35635179153094465
RS7_HUMAN	1.00	0.81	1536	0.51702	2083	1	547.0	0.3561197916666667
ING1_HUMAN	1.00	0.81	1537	0.51702	2084	1	547.0	0.35588809368900454
PDCD5_HUMAN	1.00	0.81	1538	0.51702	2085	1	547.0	0.35565669700910274
TOPK_HUMAN	1.00	0.81	1539	0.51702	2086	1	547.0	0.3554256010396361
GPS2_HUMAN	1.00	0.81	1540	0.51702	2087	1	547.0	0.3551948051948052
HERC2_HUMAN	1.00	0.81	1541	0.51702	2088	1	547.0	0.3549643088903309
HMG1_HUMAN	1.00	0.81	1527	0.51702	2074	1	547.0	0.35821872953503603
SMRD1_HUMAN	1.00	0.81	1528	0.51702	2075	1	547.0	0.3579842931937173
SOSB1_HUMAN	1.00	0.81	1529	0.51702	2076	1	547.0	0.3577501635055592
CSN2_HUMAN	1.00	0.81	1530	0.51702	2077	1	547.0	0.35751633986928105
TRRAP_HUMAN	1.00	0.81	1531	0.51702	2078	1	547.0	0.3572828216851731
CDK7_HUMAN	1.00	0.81	1532	0.51702	2079	1	547.0	0.35704960835509136
GNL3L_HUMAN	1.00	0.81	1533	0.51702	2080	1	547.0	0.3568166992824527
MUC1_HUMAN	3.00	2.43	441	1.55106	439	1	-2.0	-0.0045351473922902496
RYBP_HUMAN	1.00	0.81	1521	0.51702	2068	1	547.0	0.3596318211702827
SET_HUMAN	2.00	1.62	765	1.03404	762	1	-3.0	-0.00392156862745098
UBP29_HUMAN	1.00	0.81	1523	0.51702	2070	1	547.0	0.35915955351280365
ANKR2_HUMAN	1.00	0.81	1522	0.51702	2069	1	547.0	0.35939553219448095
CCNH_HUMAN	1.00	0.81	1524	0.51702	2071	1	547.0	0.3589238845144357
SIN3A_HUMAN	2.00	1.62	766	1.03404	739	1	-27.0	-0.03524804177545692
VRK1_HUMAN	1.00	0.81	1526	0.51702	2073	1	547.0	0.3584534731323722
NCOA1_HUMAN	1.00	0.81	1525	0.51702	2072	1	547.0	0.3586885245901639
NFYA_HUMAN	1.00	0.81	1515	0.51702	2062	1	547.0	0.36105610561056106
PIAS1_HUMAN	1.00	0.81	1514	0.51702	2061	1	547.0	0.36129458388375163
BRCC3_HUMAN	1.00	0.81	1517	0.51702	2064	1	547.0	0.36058009228740934
IMA1_HUMAN	1.00	0.81	1516	0.51702	2063	1	547.0	0.3608179419525066
PERP_HUMAN	1.00	0.81	1519	0.51702	2066	1	547.0	0.36010533245556287
RBBP5_HUMAN	1.00	0.81	1518	0.51702	2065	1	547.0	0.3603425559947299
S10A2_HUMAN	1.00	0.81	1520	0.51702	2067	1	547.0	0.35986842105263156
BRE_HUMAN	2.00	1.62	764	1.03404	777	1	13.0	0.017015706806282723
NCOA2_HUMAN	1.00	0.81	1453	0.51702	2000	1	547.0	0.3764624913971094
S10A4_HUMAN	1.00	0.81	1454	0.51702	2001	1	547.0	0.37620357634112794
SETD2_HUMAN	1.00	0.81	1452	0.51702	1999	1	547.0	0.37672176308539945
SIN3B_HUMAN	2.00	1.62	759	1.03404	735	1	-24.0	-0.03162055335968379
WRN_HUMAN	1.00	0.81	1450	0.51702	1997	1	547.0	0.37724137931034485
CARM1_HUMAN	1.00	0.81	1451	0.51702	1998	1	547.0	0.3769813921433494
ANXA2_HUMAN	1.00	0.81	1448	0.51702	1995	1	547.0	0.3777624309392265
PPM1D_HUMAN	1.00	0.81	1449	0.51702	1996	1	547.0	0.3775017253278123
UBP11_HUMAN	1.00	0.81	1446	0.51702	1993	1	547.0	0.37828492392807744
MSH6_HUMAN	1.00	0.81	1447	0.51702	1994	1	547.0	0.3780234968901175
KLF6_HUMAN	1.00	0.81	1444	0.51702	1991	1	547.0	0.37880886426592797
ERCC3_HUMAN	1.00	0.81	1445	0.51702	1992	1	547.0	0.3785467128027682
WT1_HUMAN	1.00	0.81	1442	0.51702	1989	1	547.0	0.37933425797503467
ELL_HUMAN	1.00	0.81	1443	0.51702	1990	1	547.0	0.37907137907137906
NUMB_HUMAN	1.00	0.81	1440	0.51702	1987	1	547.0	0.3798611111111111
CDK8_HUMAN	1.00	0.81	1441	0.51702	1988	1	547.0	0.3795975017349063
PRI1_HUMAN	1.00	0.81	1439	0.51702	1986	1	547.0	0.3801250868658791
PCDA4_HUMAN	1.00	0.81	1438	0.51702	1985	1	547.0	0.3803894297635605
CSN1_HUMAN	1.00	0.81	1437	0.51702	1984	1	547.0	0.38065414057063324
CHK2_HUMAN	1.00	0.81	1436	0.51702	1983	1	547.0	0.38091922005571033
BHE40_HUMAN	1.00	0.81	1435	0.51702	1982	1	547.0	0.38118466898954706
PP4C_HUMAN	2.00	1.62	758	1.03404	734	1	-24.0	-0.0316622691292876
SENP3_HUMAN	1.00	0.81	1434	0.51702	1981	1	547.0	0.38145048814504884
SNAI1_HUMAN	1.00	0.81	1433	0.51702	1980	1	547.0	0.38171667829727846
EPHA3_HUMAN	1.00	0.81	1432	0.51702	1979	1	547.0	0.3819832402234637
MED21_HUMAN	1.00	0.81	1431	0.51702	1978	1	547.0	0.3822501747030049
UIMC1_HUMAN	1.00	0.81	1430	0.51702	1977	1	547.0	0.3825174825174825
MNDA_HUMAN	1.00	0.81	1429	0.51702	1976	1	547.0	0.3827851644506648
TAF1B_HUMAN	1.00	0.81	1428	0.51702	1975	1	547.0	0.38305322128851543
TAF1A_HUMAN	1.00	0.81	1427	0.51702	1974	1	547.0	0.38332165381920114
CENPX_HUMAN	1.00	0.81	1426	0.51702	1973	1	547.0	0.38359046283309955
MKRN1_HUMAN	1.00	0.81	1425	0.51702	1972	1	547.0	0.383859649122807
P52K_HUMAN	1.00	0.81	1479	0.51702	2026	1	547.0	0.3698444895199459
CDN2C_HUMAN	1.00	0.81	1480	0.51702	2027	1	547.0	0.3695945945945946
RSMN_HUMAN	1.00	0.81	1481	0.51702	2028	1	547.0	0.36934503713706957
TAF1_HUMAN	1.00	0.81	1482	0.51702	2029	1	547.0	0.3690958164642375
UBE2A_HUMAN	1.00	0.81	1475	0.51702	2022	1	547.0	0.3708474576271186
ZMY11_HUMAN	1.00	0.81	1476	0.51702	2023	1	547.0	0.3705962059620596
XPO1_HUMAN	1.00	0.81	1477	0.51702	2024	1	547.0	0.37034529451591064
TIF1A_HUMAN	1.00	0.81	1478	0.51702	2025	1	547.0	0.37009472259810555
ATF3_HUMAN	1.00	0.81	1471	0.51702	2018	1	547.0	0.37185588035350103
KC1D_HUMAN	1.00	0.81	1472	0.51702	2019	1	547.0	0.37160326086956524
SNUT2_HUMAN	1.00	0.81	1473	0.51702	2020	1	547.0	0.3713509843856076
WDR48_HUMAN	1.00	0.81	1474	0.51702	2021	1	547.0	0.3710990502035278
TIGAR_HUMAN	1.00	0.81	1468	0.51702	2015	1	547.0	0.3726158038147139
E2F1_HUMAN	1.00	0.81	1469	0.51702	2016	1	547.0	0.3723621511232131
EPHA2_HUMAN	2.00	1.62	762	1.03404	761	1	-1.0	-0.0013123359580052493
CCNG1_HUMAN	1.00	0.81	1470	0.51702	2017	1	547.0	0.37210884353741497
NP1L1_HUMAN	1.00	0.81	1466	0.51702	2013	1	547.0	0.37312414733969984
SUMO3_HUMAN	2.00	1.62	760	1.03404	736	1	-24.0	-0.031578947368421054
DYRK2_HUMAN	1.00	0.81	1467	0.51702	2014	1	547.0	0.3728698023176551
HDAC9_HUMAN	2.00	1.62	761	1.03404	737	1	-24.0	-0.03153745072273324
PLK1_HUMAN	1.00	0.81	1463	0.51702	2010	1	547.0	0.3738892686261107
BRCA2_HUMAN	1.00	0.81	1462	0.51702	2009	1	547.0	0.3741450068399453
MAP9_HUMAN	1.00	0.81	1465	0.51702	2012	1	547.0	0.3733788395904437
KDM4D_HUMAN	1.00	0.81	1464	0.51702	2011	1	547.0	0.37363387978142076
CCNA2_HUMAN	1.00	0.81	1459	0.51702	2006	1	547.0	0.37491432488005483
PRPK_HUMAN	1.00	0.81	1458	0.51702	2005	1	547.0	0.37517146776406035
SRSF1_HUMAN	1.00	0.81	1461	0.51702	2008	1	547.0	0.37440109514031483
IF16_HUMAN	1.00	0.81	1460	0.51702	2007	1	547.0	0.37465753424657533
NDRG1_HUMAN	1.00	0.81	1455	0.51702	2002	1	547.0	0.3759450171821306
PTEN_HUMAN	3.00	2.43	440	1.55106	460	1	20.0	0.045454545454545456
AAKB1_HUMAN	1.00	0.81	1457	0.51702	2004	1	547.0	0.37542896362388467
ANM5_HUMAN	1.00	0.81	1456	0.51702	2003	1	547.0	0.3756868131868132
CABL2_HUMAN	1.00	0.81	1613	0.51702	2160	1	547.0	0.33911965282083073
KPCD_HUMAN	3.00	2.43	445	1.55106	440	1	-5.0	-0.011235955056179775
RFFL_HUMAN	2.00	1.62	774	1.03404	779	1	5.0	0.006459948320413436
SNF5_HUMAN	1.00	0.81	1612	0.51702	2159	1	547.0	0.3393300248138958
UCHL1_HUMAN	2.00	1.62	775	1.03404	741	1	-34.0	-0.04387096774193548
MK10_HUMAN	1.00	0.81	1616	0.51702	2163	1	547.0	0.338490099009901
PTTG1_HUMAN	1.00	0.81	1615	0.51702	2162	1	547.0	0.33869969040247677
ANM1_HUMAN	1.00	0.81	1614	0.51702	2161	1	547.0	0.338909541511772
UBE3A_HUMAN	2.00	1.62	776	1.03404	815	1	39.0	0.05025773195876289
SKP2_HUMAN	1.00	0.81	1619	0.51702	2166	1	547.0	0.3378628783199506
PHF20_HUMAN	1.00	0.81	1618	0.51702	2165	1	547.0	0.3380716934487021
ANK2_HUMAN	1.00	0.81	1617	0.51702	2164	1	547.0	0.33828076685219544
MBB1A_HUMAN	2.00	1.62	778	1.03404	742	1	-36.0	-0.04627249357326478
PTTG_HUMAN	1.00	0.81	1621	0.51702	2168	1	547.0	0.337446020974707
STK6_HUMAN	1.00	0.81	1620	0.51702	2167	1	547.0	0.3376543209876543
TEC_HUMAN	2.00	1.62	777	1.03404	767	1	-10.0	-0.01287001287001287
VPRBP_HUMAN	1.00	0.81	1599	0.51702	2146	1	547.0	0.3420888055034397
PPRB_HUMAN	1.00	0.81	1600	0.51702	2147	1	547.0	0.341875
TAF9B_HUMAN	1.00	0.81	1597	0.51702	2144	1	547.0	0.3425172197871008
NQO2_HUMAN	1.00	0.81	1598	0.51702	2145	1	547.0	0.3423028785982478
BTK_HUMAN	2.00	1.62	773	1.03404	766	1	-7.0	-0.009055627425614488
APOH_HUMAN	1.00	0.81	1603	0.51702	2150	1	547.0	0.34123518402994385
MAT1_HUMAN	1.00	0.81	1601	0.51702	2148	1	547.0	0.34166146158650845
AURKB_HUMAN	1.00	0.81	1602	0.51702	2149	1	547.0	0.3414481897627965
S10A6_HUMAN	1.00	0.81	1606	0.51702	2153	1	547.0	0.34059775840597756
TAD2A_HUMAN	1.00	0.81	1607	0.51702	2154	1	547.0	0.3403858120721842
RL11_HUMAN	1.00	0.81	1604	0.51702	2151	1	547.0	0.3410224438902743
SETD8_HUMAN	1.00	0.81	1605	0.51702	2152	1	547.0	0.34080996884735204
ANXA7_HUMAN	1.00	0.81	1610	0.51702	2157	1	547.0	0.33975155279503105
F173A_HUMAN	1.00	0.81	1611	0.51702	2158	1	547.0	0.33954065797641214
PSD11_HUMAN	1.00	0.81	1608	0.51702	2155	1	547.0	0.3401741293532338
RAP1B_HUMAN	1.00	0.81	1609	0.51702	2156	1	547.0	0.33996270975761345
RD23A_HUMAN	1.00	0.81	1638	0.51702	2185	1	547.0	0.3339438339438339
UFD1_HUMAN	1.00	0.81	1637	0.51702	2184	1	547.0	0.3341478313989004
SHSA5_HUMAN	1.00	0.81	1640	0.51702	2187	1	547.0	0.3335365853658537
ETHE1_HUMAN	1.00	0.81	1639	0.51702	2186	1	547.0	0.33374008541793776
ETS2_HUMAN	1.00	0.81	1642	0.51702	2189	1	547.0	0.3331303288672351
NCOR1_HUMAN	1.00	0.81	1641	0.51702	2188	1	547.0	0.3333333333333333
SERPH_HUMAN	1.00	0.81	1644	0.51702	2191	1	547.0	0.3327250608272506
RL26_HUMAN	1.00	0.81	1643	0.51702	2190	1	547.0	0.3329275715155204
2ABB_HUMAN	2.00	1.62	780	1.03404	769	1	-11.0	-0.014102564102564103
DUS26_HUMAN	1.00	0.81	1645	0.51702	2192	1	547.0	0.3325227963525836
TAF6_HUMAN	1.00	0.81	1646	0.51702	2193	1	547.0	0.33232077764277035
CD44_HUMAN	3.00	2.43	446	1.55106	435	1	-11.0	-0.02466367713004484
ERCC2_HUMAN	1.00	0.81	1648	0.51702	2195	1	547.0	0.33191747572815533
TOE1_HUMAN	1.00	0.81	1647	0.51702	2194	1	547.0	0.3321190042501518
DTL_HUMAN	1.00	0.81	1650	0.51702	2197	1	547.0	0.33151515151515154
CUL4A_HUMAN	1.00	0.81	1649	0.51702	2196	1	547.0	0.3317161916312917
ZN668_HUMAN	1.00	0.81	1622	0.51702	2169	1	547.0	0.3372379778051788
CHD8_HUMAN	1.00	0.81	1623	0.51702	2170	1	547.0	0.337030191004313
HMGA1_HUMAN	1.00	0.81	1624	0.51702	2171	1	547.0	0.3368226600985222
SUPT3_HUMAN	1.00	0.81	1625	0.51702	2172	1	547.0	0.3366153846153846
TAF10_HUMAN	1.00	0.81	1626	0.51702	2173	1	547.0	0.33640836408364083
SMUF1_HUMAN	1.00	0.81	1627	0.51702	2174	1	547.0	0.33620159803318994
SKI_HUMAN	1.00	0.81	1628	0.51702	2175	1	547.0	0.335995085995086
STK11_HUMAN	1.00	0.81	1629	0.51702	2176	1	547.0	0.33578882750153466
GDF15_HUMAN	2.00	1.62	779	1.03404	768	1	-11.0	-0.014120667522464698
ACL6A_HUMAN	1.00	0.81	1630	0.51702	2177	1	547.0	0.3355828220858896
PRDM2_HUMAN	1.00	0.81	1631	0.51702	2178	1	547.0	0.33537706928264865
ACTS_HUMAN	1.00	0.81	1632	0.51702	2179	1	547.0	0.33517156862745096
CCAR1_HUMAN	1.00	0.81	1633	0.51702	2180	1	547.0	0.33496631965707285
HMGB2_HUMAN	1.00	0.81	1634	0.51702	2181	1	547.0	0.3347613219094247
FKBP3_HUMAN	1.00	0.81	1635	0.51702	2182	1	547.0	0.3345565749235474
PHF1_HUMAN	1.00	0.81	1636	0.51702	2183	1	547.0	0.3343520782396088
RNF43_HUMAN	1.00	0.81	1562	0.51702	2109	1	547.0	0.3501920614596671
KAT2A_HUMAN	1.00	0.81	1561	0.51702	2108	1	547.0	0.350416399743754
CSN3_HUMAN	1.00	0.81	1560	0.51702	2107	1	547.0	0.3506410256410256
HECW2_HUMAN	1.00	0.81	1559	0.51702	2106	1	547.0	0.35086593970493907
RNF34_HUMAN	1.00	0.81	1558	0.51702	2105	1	547.0	0.35109114249037227
FBX4_HUMAN	1.00	0.81	1557	0.51702	2104	1	547.0	0.35131663455362877
NUB1_HUMAN	1.00	0.81	1556	0.51702	2103	1	547.0	0.35154241645244216
PRAM_HUMAN	1.00	0.81	1555	0.51702	2102	1	547.0	0.3517684887459807
ST65G_HUMAN	1.00	0.81	1568	0.51702	2115	1	547.0	0.34885204081632654
TADA1_HUMAN	1.00	0.81	1567	0.51702	2114	1	547.0	0.3490746649649011
TAF5L_HUMAN	1.00	0.81	1566	0.51702	2113	1	547.0	0.3492975734355045
PAI1_HUMAN	3.00	2.43	443	1.55106	433	1	-10.0	-0.022573363431151242
AGO2_HUMAN	1.00	0.81	1565	0.51702	2112	1	547.0	0.34952076677316296
CSN4_HUMAN	1.00	0.81	1564	0.51702	2111	1	547.0	0.34974424552429667
CSN6_HUMAN	2.00	1.62	769	1.03404	740	1	-29.0	-0.0377113133940182
CSN7A_HUMAN	1.00	0.81	1563	0.51702	2110	1	547.0	0.34996801023672425
CSN8_HUMAN	1.00	0.81	1547	0.51702	2094	1	547.0	0.35358758888170655
NOTC1_HUMAN	3.00	2.43	442	1.55106	432	1	-10.0	-0.02262443438914027
DPH1_HUMAN	1.00	0.81	1545	0.51702	2092	1	547.0	0.3540453074433657
NQO1_HUMAN	1.00	0.81	1546	0.51702	2093	1	547.0	0.3538163001293661
LAMA4_HUMAN	1.00	0.81	1543	0.51702	2090	1	547.0	0.3545042125729099
TF2H4_HUMAN	1.00	0.81	1544	0.51702	2091	1	547.0	0.3542746113989637
FETA_HUMAN	1.00	0.81	1542	0.51702	2089	1	547.0	0.3547341115434501
MMP2_HUMAN	2.00	1.62	767	1.03404	763	1	-4.0	-0.005215123859191656
AGO1_HUMAN	1.00	0.81	1553	0.51702	2100	1	547.0	0.35222150676110753
ASF1A_HUMAN	1.00	0.81	1554	0.51702	2101	1	547.0	0.351994851994852
CUL4B_HUMAN	1.00	0.81	1551	0.51702	2098	1	547.0	0.35267569310122504
TRI39_HUMAN	1.00	0.81	1552	0.51702	2099	1	547.0	0.35244845360824745
BRD8_HUMAN	1.00	0.81	1549	0.51702	2096	1	547.0	0.35313105229180114
ZMIZ2_HUMAN	1.00	0.81	1550	0.51702	2097	1	547.0	0.3529032258064516
UBC1_HUMAN	1.00	0.81	1548	0.51702	2095	1	547.0	0.35335917312661497
ELAV1_HUMAN	2.00	1.62	768	1.03404	764	1	-4.0	-0.005208333333333333
IF2B1_HUMAN	1.00	0.81	1587	0.51702	2134	1	547.0	0.3446754883427851
HS71L_HUMAN	1.00	0.81	1586	0.51702	2133	1	547.0	0.34489281210592687
LPPRC_HUMAN	1.00	0.81	1589	0.51702	2136	1	547.0	0.3442416614222782
IASPP_HUMAN	1.00	0.81	1588	0.51702	2135	1	547.0	0.34445843828715367
PSMD4_HUMAN	2.00	1.62	771	1.03404	814	1	43.0	0.055771725032425425
PIDD_HUMAN	2.00	1.62	770	1.03404	778	1	8.0	0.01038961038961039
ADHX_HUMAN	1.00	0.81	1585	0.51702	2132	1	547.0	0.3451104100946372
NUAK1_HUMAN	1.00	0.81	1584	0.51702	2131	1	547.0	0.3453282828282828
ASPM_HUMAN	1.00	0.81	1594	0.51702	2141	1	547.0	0.34316185696361357
LIF_HUMAN	1.00	0.81	1593	0.51702	2140	1	547.0	0.3433772755806654
PIWL1_HUMAN	1.00	0.81	1596	0.51702	2143	1	547.0	0.34273182957393483
NPRL3_HUMAN	1.00	0.81	1595	0.51702	2142	1	547.0	0.34294670846394987
COIA1_HUMAN	2.00	1.62	772	1.03404	765	1	-7.0	-0.009067357512953367
CBPC2_HUMAN	1.00	0.81	1590	0.51702	2137	1	547.0	0.3440251572327044
DNJB6_HUMAN	1.00	0.81	1592	0.51702	2139	1	547.0	0.3435929648241206
MTHSD_HUMAN	1.00	0.81	1591	0.51702	2138	1	547.0	0.34380892520427403
MYL9_HUMAN	1.00	0.81	1573	0.51702	2120	1	547.0	0.3477431659249841
SMRD2_HUMAN	1.00	0.81	1574	0.51702	2121	1	547.0	0.3475222363405337
SPSB1_HUMAN	1.00	0.81	1575	0.51702	2122	1	547.0	0.3473015873015873
TPC11_HUMAN	1.00	0.81	1576	0.51702	2123	1	547.0	0.3470812182741117
TRM11_HUMAN	1.00	0.81	1569	0.51702	2116	1	547.0	0.34862970044614405
TTLL5_HUMAN	1.00	0.81	1570	0.51702	2117	1	547.0	0.3484076433121019
UBE2B_HUMAN	1.00	0.81	1571	0.51702	2118	1	547.0	0.3481858688733291
ADRO_HUMAN	1.00	0.81	1572	0.51702	2119	1	547.0	0.3479643765903308
BDNF_HUMAN	3.00	2.43	444	1.55106	434	1	-10.0	-0.02252252252252252
AIFM2_HUMAN	1.00	0.81	1581	0.51702	2128	1	547.0	0.3459835547122075
PCBP4_HUMAN	1.00	0.81	1582	0.51702	2129	1	547.0	0.34576485461441214
ZN148_HUMAN	1.00	0.81	1583	0.51702	2130	1	547.0	0.34554643082754266
AP2C_HUMAN	1.00	0.81	1577	0.51702	2124	1	547.0	0.346861128725428
EGR1_HUMAN	1.00	0.81	1578	0.51702	2125	1	547.0	0.34664131812420784
RCC1_HUMAN	1.00	0.81	1579	0.51702	2126	1	547.0	0.34642178594046863
TBP_HUMAN	1.00	0.81	1580	0.51702	2127	1	547.0	0.34620253164556963
DDIT4_HUMAN	1.00	0.81	1747	0.51702	2294	1	547.0	0.31310818546078995
BMI1_HUMAN	1.00	0.81	1748	0.51702	2295	1	547.0	0.31292906178489704
YBOX1_HUMAN	2.00	1.62	790	1.03404	773	1	-17.0	-0.021518987341772152
TOP2A_HUMAN	1.00	0.81	1749	0.51702	2296	1	547.0	0.3127501429388222
MTA1_HUMAN	1.00	0.81	1743	0.51702	2290	1	547.0	0.3138267355134825
SMCA4_HUMAN	1.00	0.81	1744	0.51702	2291	1	547.0	0.3136467889908257
RL23_HUMAN	1.00	0.81	1745	0.51702	2292	1	547.0	0.3134670487106017
SNAI2_HUMAN	1.00	0.81	1746	0.51702	2293	1	547.0	0.31328751431844215
SPB5_HUMAN	1.00	0.81	1740	0.51702	2287	1	547.0	0.314367816091954
STEA3_HUMAN	1.00	0.81	1741	0.51702	2288	1	547.0	0.3141872487076393
GRP75_HUMAN	2.00	1.62	789	1.03404	800	1	11.0	0.01394169835234474
PRDM1_HUMAN	1.00	0.81	1742	0.51702	2289	1	547.0	0.3140068886337543
SH21A_HUMAN	1.00	0.81	1737	0.51702	2284	1	547.0	0.3149107656879678
CSPG2_HUMAN	1.00	0.81	1738	0.51702	2285	1	547.0	0.3147295742232451
TR10C_HUMAN	1.00	0.81	1739	0.51702	2286	1	547.0	0.3145485911443358
X3CL1_HUMAN	2.00	1.62	788	1.03404	772	1	-16.0	-0.02030456852791878
CGHB_HUMAN	1.00	0.81	1763	0.51702	2310	1	547.0	0.3102665910380034
PNPH_HUMAN	1.00	0.81	1762	0.51702	2309	1	547.0	0.3104426787741203
TDP1_HUMAN	1.00	0.81	1765	0.51702	2312	1	547.0	0.30991501416430595
DHC24_HUMAN	1.00	0.81	1764	0.51702	2311	1	547.0	0.3100907029478458
DPOLA_HUMAN	1.00	0.81	1759	0.51702	2306	1	547.0	0.31097214326321776
HS90B_HUMAN	1.00	0.81	1758	0.51702	2305	1	547.0	0.3111490329920364
MSX1_HUMAN	1.00	0.81	1761	0.51702	2308	1	547.0	0.31061896649630893
NECD_HUMAN	1.00	0.81	1760	0.51702	2307	1	547.0	0.31079545454545454
NUCL_HUMAN	1.00	0.81	1755	0.51702	2302	1	547.0	0.31168091168091167
PHB_HUMAN	1.00	0.81	1754	0.51702	2301	1	547.0	0.31185860889395667
PLK3_HUMAN	1.00	0.81	1757	0.51702	2304	1	547.0	0.31132612407512805
S100B_HUMAN	1.00	0.81	1756	0.51702	2303	1	547.0	0.311503416856492
EDN2_HUMAN	1.00	0.81	1751	0.51702	2298	1	547.0	0.3123929183323815
RGCC_HUMAN	1.00	0.81	1750	0.51702	2297	1	547.0	0.31257142857142856
TYRP1_HUMAN	1.00	0.81	1753	0.51702	2300	1	547.0	0.3120365088419852
EF2_HUMAN	1.00	0.81	1752	0.51702	2299	1	547.0	0.3122146118721461
