Node	Degree	R[0]	R[0] Rank	R[200]	Rank R[200]	Network_Id	Delta Rank((R[200]-R0))	Delta((R[200]-R0)/R0)
TIF1B_HUMAN	1.00	0.81	1358	0.00013	1129	1	-229.0	0.16863033873343153
TOPRS_HUMAN	1.00	0.81	1357	0.00013	1128	1	-229.0	0.16875460574797346
TWST1_HUMAN	1.00	0.81	1356	0.00013	1127	1	-229.0	0.16887905604719763
TYY1_HUMAN	1.00	0.81	1355	0.00013	1126	1	-229.0	0.16900369003690036
UBE2K_HUMAN	1.00	0.81	1367	0.00013	1138	1	-229.0	0.16752011704462327
UBP42_HUMAN	1.00	0.81	1368	0.00013	1139	1	-229.0	0.16739766081871346
VDR_HUMAN	1.00	0.81	1365	0.00013	1136	1	-229.0	0.16776556776556775
WDR33_HUMAN	1.00	0.81	1366	0.00013	1137	1	-229.0	0.16764275256222547
WWOX_HUMAN	2.00	1.62	746	0.00017	552	1	-194.0	0.26005361930294907
ZCH10_HUMAN	1.00	0.81	1364	0.00013	1135	1	-229.0	0.16788856304985336
ZMIZ1_HUMAN	1.00	0.81	1363	0.00013	1134	1	-229.0	0.16801173881144535
ZN420_HUMAN	2.00	1.62	745	0.00017	605	1	-140.0	0.18791946308724833
ZNF24_HUMAN	1.00	0.81	1373	0.00013	1144	1	-229.0	0.16678805535324107
AIMP2_HUMAN	1.00	0.81	1374	0.00013	1145	1	-229.0	0.16666666666666666
CDK9_HUMAN	1.00	0.81	1372	0.00013	1143	1	-229.0	0.16690962099125364
DVL2_HUMAN	2.00	1.62	748	0.00018	483	1	-265.0	0.35427807486631013
G3BP1_HUMAN	1.00	0.81	1370	0.00013	1141	1	-229.0	0.16715328467153284
G3BP2_HUMAN	1.00	0.81	1371	0.00013	1142	1	-229.0	0.16703136396790663
GUSP1_HUMAN	1.00	0.81	1369	0.00013	1140	1	-229.0	0.1672753834915997
HECW1_HUMAN	2.00	1.62	747	0.00018	529	1	-218.0	0.2918340026773762
HNRL1_HUMAN	2.00	1.62	763	0.00020	414	1	-349.0	0.45740498034076016
K0087_HUMAN	1.00	0.81	1509	0.00013	1249	1	-260.0	0.17229953611663354
KAT6A_HUMAN	1.00	0.81	1507	0.00013	1247	1	-260.0	0.17252820172528202
KMT2E_HUMAN	1.00	0.81	1508	0.00013	1248	1	-260.0	0.1724137931034483
MAGBI_HUMAN	1.00	0.81	1512	0.00013	1252	1	-260.0	0.17195767195767195
MDC1_HUMAN	1.00	0.81	1513	0.00013	1253	1	-260.0	0.17184401850627892
MEN1_HUMAN	1.00	0.81	1510	0.00013	1250	1	-260.0	0.17218543046357615
MIF_HUMAN	1.00	0.81	1511	0.00013	1251	1	-260.0	0.17207147584381205
MSL2_HUMAN	1.00	0.81	1501	0.00013	1241	1	-260.0	0.173217854763491
PDLI7_HUMAN	1.00	0.81	1502	0.00013	1242	1	-260.0	0.17310252996005326
TCTP_HUMAN	1.00	0.81	1499	0.00013	1239	1	-260.0	0.1734489659773182
TTK_HUMAN	1.00	0.81	1500	0.00013	1240	1	-260.0	0.17333333333333334
UBE2N_HUMAN	1.00	0.81	1505	0.00013	1245	1	-260.0	0.17275747508305647
ARI1A_HUMAN	1.00	0.81	1506	0.00013	1246	1	-260.0	0.17264276228419656
BACH1_HUMAN	1.00	0.81	1503	0.00013	1243	1	-260.0	0.17298735861610112
BI2L1_HUMAN	1.00	0.81	1504	0.00013	1244	1	-260.0	0.17287234042553193
CDC2_HUMAN	1.00	0.81	1494	0.00013	1234	1	-260.0	0.17402945113788487
CHK1_HUMAN	1.00	0.81	1493	0.00013	1233	1	-260.0	0.174146014735432
CJ090_HUMAN	1.00	0.81	1492	0.00013	1232	1	-260.0	0.1742627345844504
FBX42_HUMAN	1.00	0.81	1491	0.00013	1231	1	-260.0	0.1743796109993293
KAT7_HUMAN	1.00	0.81	1498	0.00013	1238	1	-260.0	0.17356475300400534
MDHC_HUMAN	1.00	0.81	1497	0.00013	1237	1	-260.0	0.1736806947227789
MUL1_HUMAN	1.00	0.81	1496	0.00013	1236	1	-260.0	0.17379679144385027
SCAM1_HUMAN	1.00	0.81	1495	0.00013	1235	1	-260.0	0.17391304347826086
SMRC1_HUMAN	1.00	0.81	1486	0.00013	1226	1	-260.0	0.17496635262449528
TAF9_HUMAN	1.00	0.81	1485	0.00013	1225	1	-260.0	0.1750841750841751
UBP10_HUMAN	1.00	0.81	1484	0.00013	1224	1	-260.0	0.1752021563342318
UBR5_HUMAN	1.00	0.81	1483	0.00013	1223	1	-260.0	0.17532029669588672
UT14A_HUMAN	1.00	0.81	1490	0.00013	1230	1	-260.0	0.174496644295302
WDR5_HUMAN	1.00	0.81	1489	0.00013	1229	1	-260.0	0.17461383478844864
ZBT7A_HUMAN	1.00	0.81	1488	0.00013	1228	1	-260.0	0.17473118279569894
ZBTB2_HUMAN	1.00	0.81	1487	0.00013	1227	1	-260.0	0.17484868863483524
CABL1_HUMAN	1.00	0.81	1534	0.00013	1274	1	-260.0	0.1694915254237288
RNF38_HUMAN	1.00	0.81	1535	0.00013	1275	1	-260.0	0.16938110749185667
RS7_HUMAN	1.00	0.81	1536	0.00013	1276	1	-260.0	0.16927083333333334
ING1_HUMAN	1.00	0.81	1537	0.00013	1277	1	-260.0	0.16916070266753416
PDCD5_HUMAN	1.00	0.81	1538	0.00013	1278	1	-260.0	0.16905071521456436
TOPK_HUMAN	1.00	0.81	1539	0.00013	1279	1	-260.0	0.16894087069525665
GPS2_HUMAN	1.00	0.81	1540	0.00013	1280	1	-260.0	0.16883116883116883
HERC2_HUMAN	1.00	0.81	1541	0.00013	1281	1	-260.0	0.16872160934458144
HMG1_HUMAN	1.00	0.81	1527	0.00013	1267	1	-260.0	0.17026850032743943
SMRD1_HUMAN	1.00	0.81	1528	0.00013	1268	1	-260.0	0.17015706806282724
SOSB1_HUMAN	1.00	0.81	1529	0.00013	1269	1	-260.0	0.17004578155657293
CSN2_HUMAN	1.00	0.81	1530	0.00013	1270	1	-260.0	0.16993464052287582
TRRAP_HUMAN	1.00	0.81	1531	0.00013	1271	1	-260.0	0.1698236446766819
CDK7_HUMAN	1.00	0.81	1532	0.00013	1272	1	-260.0	0.16971279373368145
GNL3L_HUMAN	1.00	0.81	1533	0.00013	1273	1	-260.0	0.16960208741030658
MUC1_HUMAN	3.00	2.43	441	0.00022	331	1	-110.0	0.2494331065759637
RYBP_HUMAN	1.00	0.81	1521	0.00013	1261	1	-260.0	0.17094017094017094
SET_HUMAN	2.00	1.62	765	0.00018	486	1	-279.0	0.36470588235294116
UBP29_HUMAN	1.00	0.81	1523	0.00013	1263	1	-260.0	0.17071569271175313
ANKR2_HUMAN	1.00	0.81	1522	0.00013	1262	1	-260.0	0.17082785808147175
CCNH_HUMAN	1.00	0.81	1524	0.00013	1264	1	-260.0	0.17060367454068243
SIN3A_HUMAN	2.00	1.62	766	0.00020	415	1	-351.0	0.45822454308093996
VRK1_HUMAN	1.00	0.81	1526	0.00013	1266	1	-260.0	0.17038007863695936
NCOA1_HUMAN	1.00	0.81	1525	0.00013	1265	1	-260.0	0.17049180327868851
NFYA_HUMAN	1.00	0.81	1515	0.00013	1255	1	-260.0	0.1716171617161716
PIAS1_HUMAN	1.00	0.81	1514	0.00013	1254	1	-260.0	0.17173051519154559
BRCC3_HUMAN	1.00	0.81	1517	0.00013	1257	1	-260.0	0.17139090309822017
IMA1_HUMAN	1.00	0.81	1516	0.00013	1256	1	-260.0	0.17150395778364116
PERP_HUMAN	1.00	0.81	1519	0.00013	1259	1	-260.0	0.17116524028966426
RBBP5_HUMAN	1.00	0.81	1518	0.00013	1258	1	-260.0	0.1712779973649539
S10A2_HUMAN	1.00	0.81	1520	0.00013	1260	1	-260.0	0.17105263157894737
BRE_HUMAN	2.00	1.62	764	0.00017	624	1	-140.0	0.18324607329842932
NCOA2_HUMAN	1.00	0.81	1453	0.00013	1193	1	-260.0	0.17894012388162422
S10A4_HUMAN	1.00	0.81	1454	0.00013	1194	1	-260.0	0.17881705639614856
SETD2_HUMAN	1.00	0.81	1452	0.00013	1192	1	-260.0	0.1790633608815427
SIN3B_HUMAN	2.00	1.62	759	0.00020	411	1	-348.0	0.45849802371541504
WRN_HUMAN	1.00	0.81	1450	0.00013	1190	1	-260.0	0.1793103448275862
CARM1_HUMAN	1.00	0.81	1451	0.00013	1191	1	-260.0	0.17918676774638181
ANXA2_HUMAN	1.00	0.81	1448	0.00013	1188	1	-260.0	0.17955801104972377
PPM1D_HUMAN	1.00	0.81	1449	0.00013	1189	1	-260.0	0.17943409247757075
UBP11_HUMAN	1.00	0.81	1446	0.00013	1186	1	-260.0	0.1798063623789765
MSH6_HUMAN	1.00	0.81	1447	0.00013	1187	1	-260.0	0.1796821008984105
KLF6_HUMAN	1.00	0.81	1444	0.00013	1184	1	-260.0	0.18005540166204986
ERCC3_HUMAN	1.00	0.81	1445	0.00013	1185	1	-260.0	0.17993079584775087
WT1_HUMAN	1.00	0.81	1442	0.00013	1182	1	-260.0	0.18030513176144244
ELL_HUMAN	1.00	0.81	1443	0.00013	1183	1	-260.0	0.18018018018018017
NUMB_HUMAN	1.00	0.81	1440	0.00013	1180	1	-260.0	0.18055555555555555
CDK8_HUMAN	1.00	0.81	1441	0.00013	1181	1	-260.0	0.18043025676613464
PRI1_HUMAN	1.00	0.81	1439	0.00013	1179	1	-260.0	0.18068102849200834
PCDA4_HUMAN	1.00	0.81	1438	0.00013	1178	1	-260.0	0.1808066759388039
CSN1_HUMAN	1.00	0.81	1437	0.00013	1177	1	-260.0	0.18093249826026445
CHK2_HUMAN	1.00	0.81	1436	0.00013	1176	1	-260.0	0.181058495821727
BHE40_HUMAN	1.00	0.81	1435	0.00013	1175	1	-260.0	0.18118466898954705
PP4C_HUMAN	2.00	1.62	758	0.00020	410	1	-348.0	0.45910290237467016
SENP3_HUMAN	1.00	0.81	1434	0.00013	1174	1	-260.0	0.18131101813110181
SNAI1_HUMAN	1.00	0.81	1433	0.00013	1173	1	-260.0	0.18143754361479414
EPHA3_HUMAN	1.00	0.81	1432	0.00013	1172	1	-260.0	0.18156424581005587
MED21_HUMAN	1.00	0.81	1431	0.00013	1171	1	-260.0	0.1816911250873515
UIMC1_HUMAN	1.00	0.81	1430	0.00013	1170	1	-260.0	0.18181818181818182
MNDA_HUMAN	1.00	0.81	1429	0.00013	1169	1	-260.0	0.1819454163750875
TAF1B_HUMAN	1.00	0.81	1428	0.00013	1168	1	-260.0	0.18207282913165265
TAF1A_HUMAN	1.00	0.81	1427	0.00013	1167	1	-260.0	0.18220042046250876
CENPX_HUMAN	1.00	0.81	1426	0.00013	1166	1	-260.0	0.182328190743338
MKRN1_HUMAN	1.00	0.81	1425	0.00013	1165	1	-260.0	0.1824561403508772
P52K_HUMAN	1.00	0.81	1479	0.00013	1219	1	-260.0	0.1757944557133198
CDN2C_HUMAN	1.00	0.81	1480	0.00013	1220	1	-260.0	0.17567567567567569
RSMN_HUMAN	1.00	0.81	1481	0.00013	1221	1	-260.0	0.17555705604321403
TAF1_HUMAN	1.00	0.81	1482	0.00013	1222	1	-260.0	0.17543859649122806
UBE2A_HUMAN	1.00	0.81	1475	0.00013	1215	1	-260.0	0.17627118644067796
ZMY11_HUMAN	1.00	0.81	1476	0.00013	1216	1	-260.0	0.17615176151761516
XPO1_HUMAN	1.00	0.81	1477	0.00013	1217	1	-260.0	0.17603249830737983
TIF1A_HUMAN	1.00	0.81	1478	0.00013	1218	1	-260.0	0.17591339648173207
ATF3_HUMAN	1.00	0.81	1471	0.00013	1211	1	-260.0	0.17675050985723997
KC1D_HUMAN	1.00	0.81	1472	0.00013	1212	1	-260.0	0.1766304347826087
SNUT2_HUMAN	1.00	0.81	1473	0.00013	1213	1	-260.0	0.17651052274270196
WDR48_HUMAN	1.00	0.81	1474	0.00013	1214	1	-260.0	0.17639077340569878
TIGAR_HUMAN	1.00	0.81	1468	0.00013	1208	1	-260.0	0.1771117166212534
E2F1_HUMAN	1.00	0.81	1469	0.00013	1209	1	-260.0	0.17699115044247787
EPHA2_HUMAN	2.00	1.62	762	0.00018	485	1	-277.0	0.36351706036745407
CCNG1_HUMAN	1.00	0.81	1470	0.00013	1210	1	-260.0	0.17687074829931973
NP1L1_HUMAN	1.00	0.81	1466	0.00013	1206	1	-260.0	0.17735334242837653
SUMO3_HUMAN	2.00	1.62	760	0.00020	412	1	-348.0	0.45789473684210524
DYRK2_HUMAN	1.00	0.81	1467	0.00013	1207	1	-260.0	0.17723244717109748
HDAC9_HUMAN	2.00	1.62	761	0.00020	413	1	-348.0	0.45729303547963207
PLK1_HUMAN	1.00	0.81	1463	0.00013	1203	1	-260.0	0.17771701982228297
BRCA2_HUMAN	1.00	0.81	1462	0.00013	1202	1	-260.0	0.17783857729138167
MAP9_HUMAN	1.00	0.81	1465	0.00013	1205	1	-260.0	0.17747440273037543
KDM4D_HUMAN	1.00	0.81	1464	0.00013	1204	1	-260.0	0.17759562841530055
CCNA2_HUMAN	1.00	0.81	1459	0.00013	1199	1	-260.0	0.1782042494859493
PRPK_HUMAN	1.00	0.81	1458	0.00013	1198	1	-260.0	0.17832647462277093
SRSF1_HUMAN	1.00	0.81	1461	0.00013	1201	1	-260.0	0.17796030116358658
IF16_HUMAN	1.00	0.81	1460	0.00013	1200	1	-260.0	0.1780821917808219
NDRG1_HUMAN	1.00	0.81	1455	0.00013	1195	1	-260.0	0.17869415807560138
PTEN_HUMAN	3.00	2.43	440	0.00021	354	1	-86.0	0.19545454545454546
AAKB1_HUMAN	1.00	0.81	1457	0.00013	1197	1	-260.0	0.17844886753603295
ANM5_HUMAN	1.00	0.81	1456	0.00013	1196	1	-260.0	0.17857142857142858
CABL2_HUMAN	1.00	0.81	1613	0.00013	1353	1	-260.0	0.16119032858028517
KPCD_HUMAN	3.00	2.43	445	0.00023	289	1	-156.0	0.350561797752809
RFFL_HUMAN	2.00	1.62	774	0.00017	626	1	-148.0	0.19121447028423771
SNF5_HUMAN	1.00	0.81	1612	0.00013	1352	1	-260.0	0.16129032258064516
UCHL1_HUMAN	2.00	1.62	775	0.00020	417	1	-358.0	0.4619354838709677
MK10_HUMAN	1.00	0.81	1616	0.00013	1356	1	-260.0	0.1608910891089109
PTTG1_HUMAN	1.00	0.81	1615	0.00013	1355	1	-260.0	0.1609907120743034
ANM1_HUMAN	1.00	0.81	1614	0.00013	1354	1	-260.0	0.161090458488228
UBE3A_HUMAN	2.00	1.62	776	0.00018	531	1	-245.0	0.31572164948453607
SKP2_HUMAN	1.00	0.81	1619	0.00013	1359	1	-260.0	0.1605929586164299
PHF20_HUMAN	1.00	0.81	1618	0.00013	1358	1	-260.0	0.16069221260815822
ANK2_HUMAN	1.00	0.81	1617	0.00013	1357	1	-260.0	0.16079158936301793
MBB1A_HUMAN	2.00	1.62	778	0.00020	418	1	-360.0	0.46272493573264784
PTTG_HUMAN	1.00	0.81	1621	0.00013	1361	1	-260.0	0.16039481801357186
STK6_HUMAN	1.00	0.81	1620	0.00013	1360	1	-260.0	0.16049382716049382
TEC_HUMAN	2.00	1.62	777	0.00018	541	1	-236.0	0.30373230373230375
VPRBP_HUMAN	1.00	0.81	1599	0.00013	1339	1	-260.0	0.16260162601626016
PPRB_HUMAN	1.00	0.81	1600	0.00013	1340	1	-260.0	0.1625
TAF9B_HUMAN	1.00	0.81	1597	0.00013	1337	1	-260.0	0.1628052598622417
NQO2_HUMAN	1.00	0.81	1598	0.00013	1338	1	-260.0	0.16270337922403003
BTK_HUMAN	2.00	1.62	773	0.00018	487	1	-286.0	0.36998706338939197
APOH_HUMAN	1.00	0.81	1603	0.00013	1343	1	-260.0	0.16219588271990018
MAT1_HUMAN	1.00	0.81	1601	0.00013	1341	1	-260.0	0.16239850093691444
AURKB_HUMAN	1.00	0.81	1602	0.00013	1342	1	-260.0	0.16229712858926343
S10A6_HUMAN	1.00	0.81	1606	0.00013	1346	1	-260.0	0.16189290161892902
TAD2A_HUMAN	1.00	0.81	1607	0.00013	1347	1	-260.0	0.16179215930304916
RL11_HUMAN	1.00	0.81	1604	0.00013	1344	1	-260.0	0.16209476309226933
SETD8_HUMAN	1.00	0.81	1605	0.00013	1345	1	-260.0	0.16199376947040497
ANXA7_HUMAN	1.00	0.81	1610	0.00013	1350	1	-260.0	0.16149068322981366
F173A_HUMAN	1.00	0.81	1611	0.00013	1351	1	-260.0	0.16139044072004965
PSD11_HUMAN	1.00	0.81	1608	0.00013	1348	1	-260.0	0.16169154228855723
RAP1B_HUMAN	1.00	0.81	1609	0.00013	1349	1	-260.0	0.16159105034182722
RD23A_HUMAN	1.00	0.81	1638	0.00013	1378	1	-260.0	0.15873015873015872
UFD1_HUMAN	1.00	0.81	1637	0.00013	1377	1	-260.0	0.1588271227855834
SHSA5_HUMAN	1.00	0.81	1640	0.00013	1380	1	-260.0	0.15853658536585366
ETHE1_HUMAN	1.00	0.81	1639	0.00013	1379	1	-260.0	0.1586333129957291
ETS2_HUMAN	1.00	0.81	1642	0.00013	1382	1	-260.0	0.15834348355663824
NCOR1_HUMAN	1.00	0.81	1641	0.00013	1381	1	-260.0	0.15843997562461914
SERPH_HUMAN	1.00	0.81	1644	0.00013	1384	1	-260.0	0.15815085158150852
RL26_HUMAN	1.00	0.81	1643	0.00013	1383	1	-260.0	0.15824710894704808
2ABB_HUMAN	2.00	1.62	780	0.00018	488	1	-292.0	0.37435897435897436
DUS26_HUMAN	1.00	0.81	1645	0.00013	1385	1	-260.0	0.1580547112462006
TAF6_HUMAN	1.00	0.81	1646	0.00013	1386	1	-260.0	0.15795868772782504
CD44_HUMAN	3.00	2.43	446	0.00022	298	1	-148.0	0.33183856502242154
ERCC2_HUMAN	1.00	0.81	1648	0.00013	1388	1	-260.0	0.15776699029126215
TOE1_HUMAN	1.00	0.81	1647	0.00013	1387	1	-260.0	0.15786278081360047
DTL_HUMAN	1.00	0.81	1650	0.00013	1390	1	-260.0	0.15757575757575756
CUL4A_HUMAN	1.00	0.81	1649	0.00013	1389	1	-260.0	0.15767131594906003
ZN668_HUMAN	1.00	0.81	1622	0.00013	1362	1	-260.0	0.16029593094944514
CHD8_HUMAN	1.00	0.81	1623	0.00013	1363	1	-260.0	0.16019716574245224
HMGA1_HUMAN	1.00	0.81	1624	0.00013	1364	1	-260.0	0.16009852216748768
SUPT3_HUMAN	1.00	0.81	1625	0.00013	1365	1	-260.0	0.16
TAF10_HUMAN	1.00	0.81	1626	0.00013	1366	1	-260.0	0.15990159901599016
SMUF1_HUMAN	1.00	0.81	1627	0.00013	1367	1	-260.0	0.15980331899200984
SKI_HUMAN	1.00	0.81	1628	0.00013	1368	1	-260.0	0.1597051597051597
STK11_HUMAN	1.00	0.81	1629	0.00013	1369	1	-260.0	0.1596071209330878
GDF15_HUMAN	2.00	1.62	779	0.00017	554	1	-225.0	0.2888318356867779
ACL6A_HUMAN	1.00	0.81	1630	0.00013	1370	1	-260.0	0.15950920245398773
PRDM2_HUMAN	1.00	0.81	1631	0.00013	1371	1	-260.0	0.15941140404659718
ACTS_HUMAN	1.00	0.81	1632	0.00013	1372	1	-260.0	0.15931372549019607
CCAR1_HUMAN	1.00	0.81	1633	0.00013	1373	1	-260.0	0.15921616656460502
HMGB2_HUMAN	1.00	0.81	1634	0.00013	1374	1	-260.0	0.1591187270501836
FKBP3_HUMAN	1.00	0.81	1635	0.00013	1375	1	-260.0	0.15902140672782875
PHF1_HUMAN	1.00	0.81	1636	0.00013	1376	1	-260.0	0.15892420537897312
RNF43_HUMAN	1.00	0.81	1562	0.00013	1302	1	-260.0	0.16645326504481434
KAT2A_HUMAN	1.00	0.81	1561	0.00013	1301	1	-260.0	0.16655989750160155
CSN3_HUMAN	1.00	0.81	1560	0.00013	1300	1	-260.0	0.16666666666666666
HECW2_HUMAN	1.00	0.81	1559	0.00013	1299	1	-260.0	0.1667735728030789
RNF34_HUMAN	1.00	0.81	1558	0.00013	1298	1	-260.0	0.1668806161745828
FBX4_HUMAN	1.00	0.81	1557	0.00013	1297	1	-260.0	0.16698779704560052
NUB1_HUMAN	1.00	0.81	1556	0.00013	1296	1	-260.0	0.16709511568123395
PRAM_HUMAN	1.00	0.81	1555	0.00013	1295	1	-260.0	0.16720257234726688
ST65G_HUMAN	1.00	0.81	1568	0.00013	1308	1	-260.0	0.16581632653061223
TADA1_HUMAN	1.00	0.81	1567	0.00013	1307	1	-260.0	0.16592214422463306
TAF5L_HUMAN	1.00	0.81	1566	0.00013	1306	1	-260.0	0.16602809706257982
PAI1_HUMAN	3.00	2.43	443	0.00022	296	1	-147.0	0.33182844243792325
AGO2_HUMAN	1.00	0.81	1565	0.00013	1305	1	-260.0	0.16613418530351437
CSN4_HUMAN	1.00	0.81	1564	0.00013	1304	1	-260.0	0.16624040920716113
CSN6_HUMAN	2.00	1.62	769	0.00020	416	1	-353.0	0.459037711313394
CSN7A_HUMAN	1.00	0.81	1563	0.00013	1303	1	-260.0	0.16634676903390916
CSN8_HUMAN	1.00	0.81	1547	0.00013	1287	1	-260.0	0.16806722689075632
NOTC1_HUMAN	3.00	2.43	442	0.00022	295	1	-147.0	0.332579185520362
DPH1_HUMAN	1.00	0.81	1545	0.00013	1285	1	-260.0	0.16828478964401294
NQO1_HUMAN	1.00	0.81	1546	0.00013	1286	1	-260.0	0.16817593790426907
LAMA4_HUMAN	1.00	0.81	1543	0.00013	1283	1	-260.0	0.16850291639662995
TF2H4_HUMAN	1.00	0.81	1544	0.00013	1284	1	-260.0	0.16839378238341968
FETA_HUMAN	1.00	0.81	1542	0.00013	1282	1	-260.0	0.16861219195849547
MMP2_HUMAN	2.00	1.62	767	0.00017	553	1	-214.0	0.2790091264667536
AGO1_HUMAN	1.00	0.81	1553	0.00013	1293	1	-260.0	0.16741790083708952
ASF1A_HUMAN	1.00	0.81	1554	0.00013	1294	1	-260.0	0.16731016731016732
CUL4B_HUMAN	1.00	0.81	1551	0.00013	1291	1	-260.0	0.16763378465506126
TRI39_HUMAN	1.00	0.81	1552	0.00013	1292	1	-260.0	0.16752577319587628
BRD8_HUMAN	1.00	0.81	1549	0.00013	1289	1	-260.0	0.16785022595222723
ZMIZ2_HUMAN	1.00	0.81	1550	0.00013	1290	1	-260.0	0.16774193548387098
UBC1_HUMAN	1.00	0.81	1548	0.00013	1288	1	-260.0	0.16795865633074936
ELAV1_HUMAN	2.00	1.62	768	0.00018	539	1	-229.0	0.2981770833333333
IF2B1_HUMAN	1.00	0.81	1587	0.00013	1327	1	-260.0	0.1638311279143037
HS71L_HUMAN	1.00	0.81	1586	0.00013	1326	1	-260.0	0.16393442622950818
LPPRC_HUMAN	1.00	0.81	1589	0.00013	1329	1	-260.0	0.16362492133417245
IASPP_HUMAN	1.00	0.81	1588	0.00013	1328	1	-260.0	0.163727959697733
PSMD4_HUMAN	2.00	1.62	771	0.00018	530	1	-241.0	0.3125810635538262
PIDD_HUMAN	2.00	1.62	770	0.00017	625	1	-145.0	0.18831168831168832
ADHX_HUMAN	1.00	0.81	1585	0.00013	1325	1	-260.0	0.1640378548895899
NUAK1_HUMAN	1.00	0.81	1584	0.00013	1324	1	-260.0	0.16414141414141414
ASPM_HUMAN	1.00	0.81	1594	0.00013	1334	1	-260.0	0.16311166875784192
LIF_HUMAN	1.00	0.81	1593	0.00013	1333	1	-260.0	0.16321406151914628
PIWL1_HUMAN	1.00	0.81	1596	0.00013	1336	1	-260.0	0.16290726817042606
NPRL3_HUMAN	1.00	0.81	1595	0.00013	1335	1	-260.0	0.16300940438871472
COIA1_HUMAN	2.00	1.62	772	0.00018	540	1	-232.0	0.3005181347150259
CBPC2_HUMAN	1.00	0.81	1590	0.00013	1330	1	-260.0	0.16352201257861634
DNJB6_HUMAN	1.00	0.81	1592	0.00013	1332	1	-260.0	0.16331658291457288
MTHSD_HUMAN	1.00	0.81	1591	0.00013	1331	1	-260.0	0.16341923318667503
MYL9_HUMAN	1.00	0.81	1573	0.00013	1313	1	-260.0	0.1652892561983471
SMRD2_HUMAN	1.00	0.81	1574	0.00013	1314	1	-260.0	0.16518424396442186
SPSB1_HUMAN	1.00	0.81	1575	0.00013	1315	1	-260.0	0.16507936507936508
TPC11_HUMAN	1.00	0.81	1576	0.00013	1316	1	-260.0	0.1649746192893401
TRM11_HUMAN	1.00	0.81	1569	0.00013	1309	1	-260.0	0.165710643722116
TTLL5_HUMAN	1.00	0.81	1570	0.00013	1310	1	-260.0	0.16560509554140126
UBE2B_HUMAN	1.00	0.81	1571	0.00013	1311	1	-260.0	0.1654996817313813
ADRO_HUMAN	1.00	0.81	1572	0.00013	1312	1	-260.0	0.16539440203562342
BDNF_HUMAN	3.00	2.43	444	0.00022	297	1	-147.0	0.3310810810810811
AIFM2_HUMAN	1.00	0.81	1581	0.00013	1321	1	-260.0	0.1644528779253637
PCBP4_HUMAN	1.00	0.81	1582	0.00013	1322	1	-260.0	0.16434892541087232
ZN148_HUMAN	1.00	0.81	1583	0.00013	1323	1	-260.0	0.16424510423247
AP2C_HUMAN	1.00	0.81	1577	0.00013	1317	1	-260.0	0.1648700063411541
EGR1_HUMAN	1.00	0.81	1578	0.00013	1318	1	-260.0	0.16476552598225602
RCC1_HUMAN	1.00	0.81	1579	0.00013	1319	1	-260.0	0.16466117796073465
TBP_HUMAN	1.00	0.81	1580	0.00013	1320	1	-260.0	0.16455696202531644
DDIT4_HUMAN	1.00	0.81	1747	0.00013	1487	1	-260.0	0.14882655981682885
BMI1_HUMAN	1.00	0.81	1748	0.00013	1488	1	-260.0	0.14874141876430205
YBOX1_HUMAN	2.00	1.62	790	0.00018	544	1	-246.0	0.31139240506329113
TOP2A_HUMAN	1.00	0.81	1749	0.00013	1489	1	-260.0	0.14865637507146942
MTA1_HUMAN	1.00	0.81	1743	0.00013	1483	1	-260.0	0.1491681009753299
SMCA4_HUMAN	1.00	0.81	1744	0.00013	1484	1	-260.0	0.14908256880733944
RL23_HUMAN	1.00	0.81	1745	0.00013	1485	1	-260.0	0.1489971346704871
SNAI2_HUMAN	1.00	0.81	1746	0.00013	1486	1	-260.0	0.14891179839633448
SPB5_HUMAN	1.00	0.81	1740	0.00013	1480	1	-260.0	0.14942528735632185
STEA3_HUMAN	1.00	0.81	1741	0.00013	1481	1	-260.0	0.14933946008041354
GRP75_HUMAN	2.00	1.62	789	0.00020	424	1	-365.0	0.46261089987325726
PRDM1_HUMAN	1.00	0.81	1742	0.00013	1482	1	-260.0	0.14925373134328357
SH21A_HUMAN	1.00	0.81	1737	0.00013	1477	1	-260.0	0.1496833621185953
CSPG2_HUMAN	1.00	0.81	1738	0.00013	1478	1	-260.0	0.14959723820483314
TR10C_HUMAN	1.00	0.81	1739	0.00013	1479	1	-260.0	0.14951121334100057
X3CL1_HUMAN	2.00	1.62	788	0.00017	555	1	-233.0	0.2956852791878173
CGHB_HUMAN	1.00	0.81	1763	0.00013	1503	1	-260.0	0.1474758933635848
PNPH_HUMAN	1.00	0.81	1762	0.00013	1502	1	-260.0	0.14755959137343927
TDP1_HUMAN	1.00	0.81	1765	0.00013	1505	1	-260.0	0.14730878186968838
DHC24_HUMAN	1.00	0.81	1764	0.00013	1504	1	-260.0	0.1473922902494331
DPOLA_HUMAN	1.00	0.81	1759	0.00013	1499	1	-260.0	0.14781125639567935
HS90B_HUMAN	1.00	0.81	1758	0.00013	1498	1	-260.0	0.14789533560864618
MSX1_HUMAN	1.00	0.81	1761	0.00013	1501	1	-260.0	0.14764338444065872
NECD_HUMAN	1.00	0.81	1760	0.00013	1500	1	-260.0	0.14772727272727273
NUCL_HUMAN	1.00	0.81	1755	0.00013	1495	1	-260.0	0.14814814814814814
PHB_HUMAN	1.00	0.81	1754	0.00013	1494	1	-260.0	0.14823261117445838
