Node	Degree	R[0]	R[0] Rank	R[200]	Rank R[200]	Network_Id	Delta Rank((R[200]-R0))	Delta((R[200]-R0)/R0)
CABL2_HUMAN	1.00	0.90	1154	0.64292	1023	1	-131.0	-0.11351819757365685
HMGB2_HUMAN	1.00	0.90	1153	0.64292	1022	1	-131.0	-0.11361665221162186
XPO1_HUMAN	2.00	1.55	512	1.21306	457	2	-55.0	-0.107421875
PIM3_HUMAN	1.00	0.98	968	0.67889	849	1	-119.0	-0.12293388429752067
PLCB4_HUMAN	1.00	0.64	1451	0.48791	1446	3	-5.0	-0.0034458993797381117
TGFR1_HUMAN	1.00	0.64	1450	0.44883	1538	1	88.0	0.060689655172413794
PRAF1_HUMAN	1.00	0.85	1237	0.54660	1285	4	48.0	0.038803556992724336
PKHG2_HUMAN	1.00	0.98	970	0.62758	1093	1	123.0	0.1268041237113402
RFWD2_HUMAN	1.00	1.00	866	0.68259	812	1	-54.0	-0.06235565819861432
SHBG_HUMAN	1.00	0.64	1453	0.36387	1616	10	163.0	0.11218169304886441
GDF9_HUMAN	1.00	0.97	1027	0.65062	989	6	-38.0	-0.03700097370983447
STXB2_HUMAN	1.00	0.64	1452	0.50787	1395	6	-57.0	-0.03925619834710744
H2A1B_HUMAN	1.00	0.92	1072	0.65251	966	2	-106.0	-0.09888059701492537
AT2A1_HUMAN	1.00	0.92	1071	0.69158	680	2	-391.0	-0.36507936507936506
BAG2_HUMAN	2.00	1.84	443	1.34409	352	2	-91.0	-0.2054176072234763
TCPA_HUMAN	1.00	0.92	1073	0.69158	681	2	-392.0	-0.36533084808946875
XPOT_HUMAN	2.00	1.84	442	1.34409	351	2	-91.0	-0.20588235294117646
ZHX1_HUMAN	1.00	0.85	1238	0.61848	1127	1	-111.0	-0.08966074313408724
AP2A_HUMAN	3.00	2.98	179	1.98036	200	1	21.0	0.11731843575418995
PSN2_HUMAN	2.00	1.98	335	1.29272	400	1	65.0	0.19402985074626866
CH10_HUMAN	1.00	1.00	762	0.66063	924	1	162.0	0.2125984251968504
CTBP2_HUMAN	1.00	0.88	1216	0.64751	993	4	-223.0	-0.18338815789473684
GGA1_HUMAN	1.00	0.68	1363	0.47714	1488	4	125.0	0.09170946441672781
GGA3_HUMAN	1.00	0.78	1266	0.52008	1363	4	97.0	0.07661927330173776
GLRX1_HUMAN	1.00	1.00	772	0.70592	636	1	-136.0	-0.17616580310880828
IF4G2_HUMAN	1.00	1.00	699	0.66071	921	1	222.0	0.31759656652360513
ELK4_HUMAN	1.00	1.00	763	0.65492	952	18	189.0	0.24770642201834864
TISB_HUMAN	1.00	1.00	698	0.70669	623	7	-75.0	-0.10744985673352435
JIP2_HUMAN	2.00	2.00	310	1.30650	382	11	72.0	0.23225806451612904
NTHL1_HUMAN	2.00	1.73	466	1.18930	475	14	9.0	0.019313304721030045
CC14B_HUMAN	1.00	1.00	717	0.68426	746	1	29.0	0.040446304044630406
PTEN_HUMAN	1.00	1.00	718	0.68426	747	1	29.0	0.0403899721448468
RL11_HUMAN	1.00	0.70	1336	0.55069	1281	1	-55.0	-0.04116766467065868
ZCH10_HUMAN	1.00	1.00	851	0.68292	803	1	-48.0	-0.0564042303172738
PPP5_HUMAN	1.00	1.00	720	0.70609	633	1	-87.0	-0.12083333333333333
PSME3_HUMAN	1.00	1.00	721	0.66071	922	1	201.0	0.2787794729542302
RPB1_HUMAN	1.00	1.00	805	0.66443	896	6	91.0	0.11304347826086956
SMD3_HUMAN	1.00	1.00	719	0.66484	891	6	172.0	0.23922114047287898
SYK_HUMAN	2.00	1.44	542	1.00375	556	8	14.0	0.025830258302583026
THIO_HUMAN	2.00	1.62	490	1.22650	444	1	-46.0	-0.09387755102040816
AAAT_HUMAN	2.00	1.97	355	1.39841	304	2	-51.0	-0.14366197183098592
VAPA_HUMAN	1.00	0.77	1272	0.58757	1204	2	-68.0	-0.05345911949685535
COPB_HUMAN	1.00	0.98	922	0.71939	604	2	-318.0	-0.34490238611713664
EFTU_HUMAN	1.00	0.98	923	0.71939	605	2	-318.0	-0.3445287107258938
TNR3_HUMAN	1.00	0.90	1110	0.61281	1136	5	26.0	0.023423423423423424
VDAC2_HUMAN	1.00	0.98	921	0.57872	1227	1	306.0	0.3322475570032573
VTNC_HUMAN	1.00	1.00	716	0.64318	1008	5	292.0	0.40782122905027934
WASP_HUMAN	1.00	0.98	936	0.62883	1087	1	151.0	0.16132478632478633
BB1_HUMAN	1.00	0.73	1297	0.52320	1359	1	62.0	0.047802621434078645
DFFB_HUMAN	2.00	1.45	540	1.07061	533	1	-7.0	-0.012962962962962963
CD34_HUMAN	1.00	0.71	1315	0.51670	1373	1	58.0	0.04410646387832699
CDN2D_HUMAN	1.00	0.84	1244	0.61686	1129	1	-115.0	-0.09244372990353698
CRSP6_HUMAN	1.00	0.66	1379	0.53427	1315	1	-64.0	-0.046410442349528645
COX10_HUMAN	1.00	0.64	1392	0.44434	1553	1	161.0	0.11566091954022989
EAA5_HUMAN	1.00	0.70	1331	0.37621	1610	8	279.0	0.2096168294515402
FHIT_HUMAN	1.00	0.70	1327	0.55304	1278	1	-49.0	-0.03692539562923888
ANKS1_HUMAN	1.00	0.50	1625	0.42959	1581	11	-44.0	-0.02707692307692308
IF2P_HUMAN	1.00	0.52	1611	0.46243	1508	1	-103.0	-0.06393544382371198
CENPA_HUMAN	1.00	0.61	1524	0.49208	1437	6	-87.0	-0.05708661417322835
BFAR_HUMAN	1.00	0.92	1079	0.60611	1157	1	78.0	0.07228915662650602
BRE_HUMAN	1.00	0.99	886	0.68134	819	1	-67.0	-0.07562076749435666
CAPON_HUMAN	1.00	1.00	715	0.70085	645	4	-70.0	-0.0979020979020979
SL9A5_HUMAN	2.00	1.98	336	1.43556	285	17	-51.0	-0.15178571428571427
CLIP1_HUMAN	1.00	0.90	1178	0.59652	1186	1	8.0	0.006791171477079796
NCPR_HUMAN	1.00	0.64	1469	0.44367	1560	1	91.0	0.061946902654867256
CYFP1_HUMAN	1.00	0.90	1179	0.59652	1187	1	8.0	0.006785411365564037
1A69_HUMAN	1.00	0.90	1180	0.67920	835	9	-345.0	-0.2923728813559322
GRID2_HUMAN	2.00	1.97	342	1.19511	474	3	132.0	0.38596491228070173
HABP4_HUMAN	2.00	1.84	447	1.30705	381	1	-66.0	-0.1476510067114094
MAP1A_HUMAN	1.00	0.64	1470	0.53668	1309	4	-161.0	-0.10952380952380952
GSTP1_HUMAN	2.00	1.28	573	1.08223	528	1	-45.0	-0.07853403141361257
KLHL8_HUMAN	1.00	0.56	1569	0.50189	1414	7	-155.0	-0.09878903760356915
PASK_HUMAN	1.00	0.90	1176	0.66423	904	7	-272.0	-0.23129251700680273
CSKP_HUMAN	1.00	0.90	1177	0.58965	1200	3	23.0	0.01954120645709431
RAP2A_HUMAN	2.00	1.90	409	1.22374	450	3	41.0	0.10024449877750612
2ABA_HUMAN	3.00	1.92	378	1.48659	283	3	-95.0	-0.25132275132275134
NOSIP_HUMAN	1.00	0.64	1467	0.53668	1308	4	-159.0	-0.1083844580777096
FBX11_HUMAN	1.00	0.64	1468	0.52341	1353	1	-115.0	-0.07833787465940055
MAGBI_HUMAN	1.00	0.99	901	0.67959	822	1	-79.0	-0.0876803551609323
PDE10_HUMAN	1.00	0.90	1173	0.62055	1118	1	-55.0	-0.04688832054560955
PNO1_HUMAN	1.00	0.88	1212	0.57672	1231	1	19.0	0.015676567656765675
PP2AB_HUMAN	2.00	1.28	572	1.00929	555	1	-17.0	-0.02972027972027972
PUM2_HUMAN	1.00	0.90	1174	0.65869	939	4	-235.0	-0.20017035775127767
DP13A_HUMAN	1.00	0.98	979	0.59859	1181	4	202.0	0.20633299284984677
TNR12_HUMAN	1.00	0.64	1466	0.48433	1467	1	1.0	6.821282401091405E-4
RET_HUMAN	1.00	0.90	1175	0.66423	903	7	-272.0	-0.23148936170212767
RN19A_HUMAN	1.00	0.98	977	0.56433	1254	8	277.0	0.2835209825997953
RNF5_HUMAN	1.00	0.64	1465	0.55396	1276	9	-189.0	-0.12901023890784982
STOM_HUMAN	1.00	0.56	1568	0.47050	1495	6	-73.0	-0.046556122448979595
SUMO4_HUMAN	1.00	0.92	1080	0.61066	1144	3	64.0	0.05925925925925926
TGFB2_HUMAN	1.00	0.98	978	0.68463	704	1	-274.0	-0.28016359918200406
H2B1B_HUMAN	1.00	0.92	1081	0.65251	969	2	-112.0	-0.1036077705827937
H31T_HUMAN	1.00	0.92	1083	0.65251	970	2	-113.0	-0.10433979686057249
XPO5_HUMAN	1.00	0.92	1082	0.69158	684	2	-398.0	-0.3678373382624769
XPP3_HUMAN	1.00	0.92	1076	0.69158	683	2	-393.0	-0.3652416356877323
VRK2_HUMAN	1.00	0.64	1457	0.48589	1453	1	-4.0	-0.002745367192862045
ARHG7_HUMAN	1.00	0.77	1271	0.54333	1293	1	22.0	0.01730920535011802
DVL1_HUMAN	1.00	0.94	1042	0.61245	1139	1	97.0	0.09309021113243762
ICMT_HUMAN	1.00	0.99	896	0.63196	1078	1	182.0	0.203125
ITM2B_HUMAN	1.00	1.00	714	0.63736	1037	1	323.0	0.4523809523809524
GA45B_HUMAN	2.00	1.62	489	1.21222	458	1	-31.0	-0.06339468302658487
MCA1_HUMAN	1.00	0.97	1016	0.69464	658	7	-358.0	-0.35236220472440943
YBOX1_HUMAN	1.00	1.00	820	0.68359	783	1	-37.0	-0.045121951219512194
PAR6G_HUMAN	1.00	1.00	713	0.63542	1053	1	340.0	0.47685834502103785
RAB37_HUMAN	1.00	1.00	712	0.60613	1156	4	444.0	0.6235955056179775
VPS45_HUMAN	1.00	0.72	1304	0.49453	1433	4	129.0	0.09892638036809816
FHOD1_HUMAN	1.00	1.00	710	0.63542	1051	1	341.0	0.4802816901408451
FMNL_HUMAN	1.00	1.00	711	0.63542	1052	1	341.0	0.47960618846694797
RUXG_HUMAN	1.00	1.00	709	0.66484	890	6	181.0	0.2552891396332863
ATPA_HUMAN	2.00	1.97	354	1.39841	303	2	-51.0	-0.1440677966101695
RL40_HUMAN	1.00	0.98	920	0.67902	844	2	-76.0	-0.08260869565217391
TOM70_HUMAN	1.00	0.58	1550	0.39231	1601	16	51.0	0.032903225806451615
APOC3_HUMAN	1.00	0.52	1606	0.40645	1593	15	-13.0	-0.00809464508094645
UBE2I_HUMAN	2.00	1.88	419	1.32455	366	1	-53.0	-0.12649164677804295
ETS2_HUMAN	1.00	0.63	1507	0.43058	1578	8	71.0	0.047113470471134705
RED1_HUMAN	1.00	0.68	1355	0.46025	1520	3	165.0	0.12177121771217712
NCF4_HUMAN	1.00	0.89	1209	0.59190	1194	1	-15.0	-0.01240694789081886
FHL2_HUMAN	1.00	0.84	1246	0.61605	1131	1	-115.0	-0.09229534510433386
ZNF77_HUMAN	1.00	0.67	1372	0.53661	1310	1	-62.0	-0.04518950437317784
RAB1B_HUMAN	1.00	0.49	1631	0.39413	1600	4	-31.0	-0.01900674432863274
SRF_HUMAN	3.00	2.29	264	1.64319	267	1	3.0	0.011363636363636364
IL6RA_HUMAN	1.00	0.71	1312	0.55819	1266	2	-46.0	-0.0350609756097561
ACRO_HUMAN	1.00	0.70	1326	0.58836	1201	2	-125.0	-0.0942684766214178
ERG24_HUMAN	1.00	0.64	1504	0.48908	1443	5	-61.0	-0.04055851063829787
VEGFD_HUMAN	1.00	0.75	1289	0.53958	1306	5	17.0	0.013188518231186967
TCTP_HUMAN	1.00	0.88	1210	0.60904	1148	1	-62.0	-0.0512396694214876
ADDA_HUMAN	1.00	0.90	1170	0.62055	1116	1	-54.0	-0.046153846153846156
M3K14_HUMAN	1.00	0.90	1171	0.62055	1117	1	-54.0	-0.04611443210930828
DESP_HUMAN	1.00	0.90	1172	0.59918	1177	1	5.0	0.004266211604095563
DEFI6_HUMAN	1.00	1.00	876	0.63345	1068	1	192.0	0.2191780821917808
1A33_HUMAN	1.00	0.90	1167	0.67920	833	9	-334.0	-0.286203941730934
1A43_HUMAN	1.00	0.90	1168	0.67920	834	9	-334.0	-0.285958904109589
DRD2_HUMAN	1.00	0.98	976	0.57599	1234	3	258.0	0.26434426229508196
FEM1B_HUMAN	1.00	0.90	1169	0.57080	1242	1	73.0	0.06244653550042772
GRAP2_HUMAN	1.00	0.90	1166	0.58376	1215	12	49.0	0.04202401372212693
GSTK1_HUMAN	1.00	0.86	1224	0.53390	1316	1	92.0	0.07516339869281045
HNRL1_HUMAN	1.00	0.64	1463	0.52341	1352	1	-111.0	-0.0758714969241285
IKKE_HUMAN	1.00	0.64	1464	0.44367	1559	1	95.0	0.06489071038251366
MED26_HUMAN	1.00	0.64	1462	0.50787	1396	6	-66.0	-0.04514363885088919
ICT1_HUMAN	1.00	0.72	1301	0.58156	1218	7	-83.0	-0.06379707916986933
MLTK_HUMAN	1.00	0.90	1165	0.62597	1101	1	-64.0	-0.054935622317596564
MRCKG_HUMAN	1.00	1.00	875	0.63345	1067	1	192.0	0.21942857142857142
NEO1_HUMAN	1.00	0.64	1460	0.50457	1407	1	-53.0	-0.036301369863013695
DYN2_HUMAN	2.00	1.28	571	0.96318	567	3	-4.0	-0.0070052539404553416
CITE1_HUMAN	1.00	0.64	1461	0.52341	1351	1	-110.0	-0.07529089664613278
NAC1_HUMAN	1.00	0.97	1020	0.57922	1226	1	206.0	0.2019607843137255
RBX2_HUMAN	1.00	0.98	975	0.57725	1230	1	255.0	0.26153846153846155
REC8_HUMAN	1.00	0.90	1164	0.59561	1190	4	26.0	0.022336769759450172
RRMJ1_HUMAN	1.00	0.64	1459	0.44367	1558	1	99.0	0.067854694996573
GEMI4_HUMAN	1.00	1.00	832	0.66370	908	6	76.0	0.09134615384615384
LENG8_HUMAN	1.00	0.86	1223	0.60853	1149	6	-74.0	-0.06050695012264922
SPTB2_HUMAN	1.00	0.72	1300	0.47668	1489	3	189.0	0.1453846153846154
TAF1B_HUMAN	1.00	0.98	974	0.67593	861	1	-113.0	-0.11601642710472279
TAF9B_HUMAN	1.00	0.64	1458	0.52341	1350	1	-108.0	-0.07407407407407407
TF65_HUMAN	1.00	0.90	1163	0.62597	1100	1	-63.0	-0.05417024935511608
THB_HUMAN	1.00	1.00	867	0.68259	813	1	-54.0	-0.06228373702422145
DJB12_HUMAN	1.00	0.92	1078	0.65251	968	2	-110.0	-0.10204081632653061
MRLC3_HUMAN	1.00	0.92	1077	0.65251	967	2	-110.0	-0.1021355617455896
MYL6_HUMAN	1.00	0.92	1089	0.65251	972	2	-117.0	-0.10743801652892562
RS14_HUMAN	1.00	0.92	1088	0.69158	686	2	-402.0	-0.3694852941176471
U2AF2_HUMAN	1.00	0.64	1480	0.50457	1409	1	-71.0	-0.047972972972972976
UBE2K_HUMAN	1.00	0.92	1087	0.65113	986	1	-101.0	-0.09291628334866606
ZEP2_HUMAN	1.00	0.64	1481	0.55712	1268	2	-213.0	-0.14382174206617152
KS6A1_HUMAN	1.00	1.00	729	0.68725	696	1	-33.0	-0.04526748971193416
IF4B_HUMAN	1.00	1.00	790	0.66038	925	1	135.0	0.17088607594936708
DMPK_HUMAN	1.00	0.98	935	0.62906	1086	1	151.0	0.16149732620320856
NF2L2_HUMAN	2.00	2.00	294	1.30444	385	1	91.0	0.30952380952380953
MAT1_HUMAN	1.00	1.00	731	0.68426	752	1	21.0	0.028727770177838577
PLK3_HUMAN	1.00	1.00	730	0.68426	751	1	21.0	0.028767123287671233
PMYT1_HUMAN	1.00	0.98	929	0.63107	1081	1	152.0	0.16361679224973089
TIAM1_HUMAN	1.00	1.00	734	0.63542	1054	1	320.0	0.4359673024523161
SEM3F_HUMAN	1.00	1.00	733	0.64318	1009	5	276.0	0.3765347885402456
CSN6_HUMAN	2.00	1.90	398	1.30757	379	6	-19.0	-0.04773869346733668
DHX9_HUMAN	1.00	1.00	732	0.66484	892	6	160.0	0.2185792349726776
SNX2_HUMAN	1.00	0.97	1010	0.71070	618	9	-392.0	-0.38811881188118813
AFG32_HUMAN	1.00	0.98	927	0.67902	846	2	-81.0	-0.08737864077669903
CLH2_HUMAN	1.00	0.98	926	0.67902	845	2	-81.0	-0.08747300215982722
EHMT2_HUMAN	1.00	0.77	1273	0.58757	1205	2	-68.0	-0.05341712490180676
RCN2_HUMAN	3.00	2.95	191	2.01427	191	2	0.0	0.0
RS27L_HUMAN	1.00	0.98	928	0.71939	608	2	-320.0	-0.3448275862068966
ZN148_HUMAN	1.00	1.00	728	0.68426	750	1	22.0	0.03021978021978022
HMG2_HUMAN	1.00	0.56	1561	0.48583	1455	1	-106.0	-0.06790518898142217
MDHC_HUMAN	1.00	0.50	1622	0.37427	1612	8	-10.0	-0.006165228113440197
NS2D_HUMAN	1.00	0.97	1015	0.68897	691	4	-324.0	-0.3192118226600985
TIMP3_HUMAN	1.00	0.81	1260	0.60233	1170	1	-90.0	-0.07142857142857142
SLUG_HUMAN	1.00	0.69	1342	0.52258	1361	5	19.0	0.014157973174366617
VEGFC_HUMAN	1.00	0.76	1283	0.54260	1296	5	13.0	0.010132501948558068
APTX_HUMAN	1.00	1.00	807	0.68384	777	1	-30.0	-0.03717472118959108
ROCK1_HUMAN	1.00	0.98	988	0.65262	959	1	-29.0	-0.029352226720647773
CRTC1_HUMAN	1.00	0.64	1479	0.44883	1539	1	60.0	0.04056795131845842
CRUM2_HUMAN	2.00	1.28	574	0.98742	558	1	-16.0	-0.027874564459930314
DCTN1_HUMAN	3.00	2.84	208	1.91700	221	1	13.0	0.0625
1A29_HUMAN	1.00	0.90	1185	0.67920	837	9	-348.0	-0.2936708860759494
1A30_HUMAN	1.00	0.90	1184	0.67920	836	9	-348.0	-0.2939189189189189
FANCB_HUMAN	1.00	0.99	887	0.68134	820	1	-67.0	-0.07553551296505073
FRK_HUMAN	1.00	0.64	1486	0.48433	1468	1	-18.0	-0.012113055181695828
K0087_HUMAN	1.00	0.97	1028	0.66970	877	1	-151.0	-0.14688715953307394
MED9_HUMAN	1.00	0.64	1487	0.50787	1399	6	-88.0	-0.05917955615332885
MAF_HUMAN	1.00	0.64	1488	0.54135	1303	7	-185.0	-0.12432795698924731
MYOC_HUMAN	1.00	0.85	1240	0.61980	1122	2	-118.0	-0.09516129032258064
EPHB4_HUMAN	1.00	0.92	1090	0.60853	1150	3	60.0	0.05504587155963303
VAC14_HUMAN	1.00	0.98	989	0.69236	670	4	-319.0	-0.3225480283114257
PLAL1_HUMAN	1.00	1.00	808	0.68384	778	1	-30.0	-0.03712871287128713
PACS2_HUMAN	1.00	0.64	1489	0.48601	1449	1	-40.0	-0.026863666890530557
PKHO1_HUMAN	1.00	0.64	1490	0.50457	1411	1	-79.0	-0.053020134228187916
RHG26_HUMAN	1.00	0.74	1294	0.52840	1328	1	34.0	0.02627511591962906
ROA0_HUMAN	1.00	0.64	1482	0.50457	1410	1	-72.0	-0.048582995951417005
SSH2_HUMAN	1.00	0.64	1483	0.48657	1448	1	-35.0	-0.023600809170600135
TB10C_HUMAN	1.00	0.96	1035	0.56160	1260	22	225.0	0.21739130434782608
CDIPT_HUMAN	2.00	1.84	445	1.34409	354	2	-91.0	-0.20449438202247192
TPA_HUMAN	1.00	0.90	1183	0.60077	1176	3	-7.0	-0.005917159763313609
ZF112_HUMAN	1.00	0.64	1484	0.52341	1356	1	-128.0	-0.0862533692722372
ZRAB2_HUMAN	1.00	0.64	1485	0.50787	1398	6	-87.0	-0.05858585858585859
CABP2_HUMAN	1.00	1.00	735	0.73154	588	1	-147.0	-0.2
CARM1_HUMAN	1.00	1.00	868	0.68259	814	1	-54.0	-0.06221198156682028
CSF1_HUMAN	1.00	0.96	1030	0.63760	1034	5	4.0	0.003883495145631068
DPOLA_HUMAN	1.00	1.00	736	0.68426	753	1	17.0	0.02309782608695652
GSK3B_HUMAN	2.00	1.62	491	1.18913	476	6	-15.0	-0.03054989816700611
IF2B_HUMAN	1.00	1.00	852	0.68292	804	1	-48.0	-0.056338028169014086
KPCD1_HUMAN	1.00	1.00	737	0.48484	1459	10	722.0	0.9796472184531886
M4K1_HUMAN	1.00	1.00	827	0.65982	932	1	105.0	0.12696493349455865
CATF_HUMAN	1.00	0.77	1279	0.60195	1173	7	-106.0	-0.08287724784988272
PTN7_HUMAN	1.00	1.00	723	0.70669	624	7	-99.0	-0.13692946058091288
GCFC_HUMAN	1.00	0.63	1514	0.48150	1480	3	-34.0	-0.022457067371202115
PNPH_HUMAN	1.00	1.00	722	0.68426	748	1	26.0	0.036011080332409975
SIRT1_HUMAN	1.00	0.96	1032	0.66854	878	1	-154.0	-0.14922480620155038
S61A1_HUMAN	2.00	1.97	356	1.39841	305	2	-51.0	-0.14325842696629212
EF1A2_HUMAN	1.00	0.98	925	0.71939	607	2	-318.0	-0.34378378378378377
M2OM_HUMAN	1.00	0.98	924	0.71939	606	2	-318.0	-0.34415584415584416
ANGP1_HUMAN	1.00	0.69	1346	0.51416	1378	5	32.0	0.0237741456166419
I18BP_HUMAN	1.00	0.50	1623	0.42475	1584	1	-39.0	-0.024029574861367836
LY6E_HUMAN	1.00	0.66	1377	0.51586	1374	1	-3.0	-0.002178649237472767
CD38_HUMAN	1.00	0.52	1604	0.43007	1580	1	-24.0	-0.014962593516209476
FGF3_HUMAN	1.00	0.66	1376	0.53505	1314	1	-62.0	-0.04505813953488372
MCF2_HUMAN	1.00	0.71	1323	0.51359	1379	1	56.0	0.042328042328042326
NOS3_HUMAN	1.00	0.97	1014	0.68897	690	4	-324.0	-0.31952662721893493
NR1H2_HUMAN	1.00	0.65	1388	0.52651	1331	1	-57.0	-0.04106628242074928
PLEK_HUMAN	1.00	0.70	1337	0.50991	1385	1	48.0	0.03590127150336574
1C04_HUMAN	1.00	0.58	1552	0.46773	1498	5	-54.0	-0.03479381443298969
UBC1_HUMAN	1.00	0.76	1282	0.57834	1228	1	-54.0	-0.0421216848673947
ANXA3_HUMAN	1.00	1.00	833	0.68309	786	1	-47.0	-0.056422569027611044
ARHG4_HUMAN	1.00	0.98	983	0.62758	1094	1	111.0	0.11291963377416073
ARI3A_HUMAN	1.00	0.98	981	0.67593	862	1	-119.0	-0.12130479102956167
GOGA3_HUMAN	1.00	0.98	982	0.65262	958	1	-24.0	-0.024439918533604887
PI51A_HUMAN	1.00	0.98	980	0.65262	957	1	-23.0	-0.02346938775510204
TLR10_HUMAN	1.00	0.85	1239	0.57970	1224	3	-15.0	-0.012106537530266344
CSK2B_HUMAN	3.00	2.90	198	1.98644	196	1	-2.0	-0.010101010101010102
CSN1_HUMAN	1.00	0.90	1181	0.64292	1024	1	-157.0	-0.13293818797629128
1A68_HUMAN	1.00	0.98	984	0.71374	615	9	-369.0	-0.375
EPHA3_HUMAN	1.00	0.98	985	0.67593	863	1	-122.0	-0.12385786802030457
GDIR2_HUMAN	2.00	1.53	519	1.10319	517	1	-2.0	-0.0038535645472061657
GMEB1_HUMAN	1.00	0.97	1021	0.62564	1102	1	81.0	0.07933398628795299
ILK_HUMAN	1.00	0.64	1471	0.48657	1447	1	-24.0	-0.016315431679129844
KR107_HUMAN	1.00	0.64	1472	0.52341	1354	1	-118.0	-0.08016304347826086
KS6B1_HUMAN	1.00	0.56	1571	0.44844	1543	1	-28.0	-0.01782304264799491
LAP2_HUMAN	1.00	0.98	987	0.62663	1098	4	111.0	0.11246200607902736
LSM5_HUMAN	1.00	0.64	1476	0.50787	1397	6	-79.0	-0.0535230352303523
NFYB_HUMAN	1.00	0.64	1475	0.52341	1355	1	-120.0	-0.08135593220338982
ZN225_HUMAN	1.00	1.00	806	0.68384	776	1	-30.0	-0.03722084367245657
PINX1_HUMAN	1.00	0.64	1474	0.44367	1561	1	87.0	0.059023066485753055
HRG_HUMAN	1.00	0.56	1570	0.43956	1571	1	1.0	6.369426751592356E-4
NAC2_HUMAN	1.00	0.92	1084	0.56163	1258	1	174.0	0.16051660516605165
AGTR1_HUMAN	1.00	1.00	774	0.60598	1159	4	385.0	0.4974160206718346
PAR6B_HUMAN	1.00	0.99	877	0.63322	1069	1	192.0	0.21892816419612315
SHSA5_HUMAN	1.00	0.56	1572	0.48507	1457	1	-115.0	-0.07315521628498728
SOMA_HUMAN	1.00	0.64	1478	0.44367	1562	1	84.0	0.056833558863328824
SYF2_HUMAN	1.00	0.64	1477	0.50457	1408	1	-69.0	-0.046716316858496955
CE110_HUMAN	1.00	0.90	1182	0.64429	999	2	-183.0	-0.1548223350253807
K6PL_HUMAN	1.00	0.92	1086	0.65251	971	2	-115.0	-0.10589318600368323
IRS4_HUMAN	1.00	0.92	1085	0.69158	685	2	-400.0	-0.3686635944700461
TRPC1_HUMAN	1.00	0.98	986	0.61507	1133	3	147.0	0.14908722109533468
WWOX_HUMAN	1.00	0.99	881	0.68159	817	1	-64.0	-0.07264472190692395
ZEP3_HUMAN	1.00	0.64	1473	0.55712	1267	2	-206.0	-0.13985064494229463
CRYAB_HUMAN	1.00	1.00	725	0.65692	946	1	221.0	0.30482758620689654
CASPE_HUMAN	1.00	1.00	724	0.64373	1002	1	278.0	0.3839779005524862
ADX_HUMAN	1.00	1.00	788	0.58429	1211	1	423.0	0.5368020304568528
DEK_HUMAN	1.00	0.90	1111	0.65143	979	1	-132.0	-0.1188118811881188
GCDH_HUMAN	1.00	0.77	1278	0.60195	1172	7	-106.0	-0.08294209702660407
MEF2C_HUMAN	1.00	1.00	726	0.70669	625	7	-101.0	-0.13911845730027547
KU70_HUMAN	1.00	0.66	1385	0.53132	1320	1	-65.0	-0.04693140794223827
TOP2B_HUMAN	1.00	1.00	727	0.68426	749	1	22.0	0.030261348005502064
PTN4_HUMAN	1.00	1.00	765	0.62811	1089	3	324.0	0.4235294117647059
RAB5C_HUMAN	1.00	0.78	1267	0.51979	1365	4	98.0	0.07734806629834254
SAFB1_HUMAN	1.00	1.00	789	0.58429	1212	1	423.0	0.5361216730038023
APC_HUMAN	1.00	0.74	1290	0.57199	1239	1	-51.0	-0.03953488372093023
IEX1_HUMAN	1.00	0.62	1516	0.49051	1440	5	-76.0	-0.05013192612137203
IPPD_HUMAN	1.00	0.86	1228	0.56641	1252	1	24.0	0.019543973941368076
RAB1A_HUMAN	1.00	0.68	1353	0.47981	1482	4	129.0	0.09534368070953436
CRBS_HUMAN	1.00	0.49	1628	0.41538	1587	1	-41.0	-0.025184275184275184
GDIR_HUMAN	1.00	0.98	934	0.62914	1085	1	151.0	0.16167023554603854
TRAF4_HUMAN	1.00	0.59	1542	0.49989	1422	2	-120.0	-0.07782101167315175
ADAM9_HUMAN	1.00	0.90	1203	0.61265	1138	5	-65.0	-0.05403158769742311
ANK3_HUMAN	1.00	0.64	1499	0.46267	1507	1	8.0	0.00533689126084056
DSG3_HUMAN	1.00	0.98	996	0.65262	963	1	-33.0	-0.03313253012048193
EIF3J_HUMAN	1.00	0.90	1201	0.62055	1120	1	-81.0	-0.06744379683597003
CFTR_HUMAN	1.00	0.64	1497	0.55396	1277	9	-220.0	-0.14696058784235136
CNGB1_HUMAN	1.00	0.64	1498	0.47359	1492	12	-6.0	-0.004005340453938585
1A26_HUMAN	1.00	0.90	1202	0.67920	841	9	-361.0	-0.3003327787021631
ILF3_HUMAN	1.00	0.64	1495	0.50787	1400	6	-95.0	-0.06354515050167224
KCC1A_HUMAN	1.00	0.90	1200	0.65869	941	4	-259.0	-0.21583333333333332
LIMD1_HUMAN	1.00	0.64	1496	0.35514	1619	8	123.0	0.08221925133689839
LRP8_HUMAN	1.00	0.98	1004	0.63043	1082	3	78.0	0.07768924302788845
MED1_HUMAN	1.00	1.00	746	0.68426	759	1	13.0	0.01742627345844504
NFAC1_HUMAN	2.00	1.98	338	1.42940	287	7	-51.0	-0.15088757396449703
SCN8A_HUMAN	1.00	0.92	1099	0.67266	872	7	-227.0	-0.20655141037306643
KCC2D_HUMAN	1.00	0.56	1574	0.44772	1546	4	-28.0	-0.017789072426937738
